neighborhood	ID	page	old_streetname	old_number	old_letter	new_number	new_letter	new_streetname	PDF Page	Remarks
Stadtbezirk untenaus	3430	13	Brunnadern-Drittel	9	k	80	b	Dalmaziweg	40	
Stadtbezirk untenaus	3431	13	Brunnadern-Drittel	9	f	74		Dalmaziweg	40	
Stadtbezirk untenaus	3432	13	Brunnadern-Drittel	9	f	74	a	Dalmaziweg	40	
Stadtbezirk untenaus	3433	13	Brunnadern-Drittel	9	g	74	b	Dalmaziweg	40	
Stadtbezirk untenaus	3434	13	Brunnadern-Drittel	9	g	74	c	Dalmaziweg	40	
Stadtbezirk untenaus	3435	13	Brunnadern-Drittel	9	m	60		Dalmaziweg	40	
Stadtbezirk untenaus	3436	13	Brunnadern-Drittel	9	n	60	a	Dalmaziweg	40	
Stadtbezirk untenaus	3437	13	Brunnadern-Drittel	9	o	83		Dalmaziweg	40	
Stadtbezirk untenaus	3438	13	Brunnadern-Drittel	10	a	59		Dalmaziweg	40	
Stadtbezirk untenaus	3439	13	Brunnadern-Drittel	10	b	59	a	Dalmaziweg	40	
Stadtbezirk untenaus	3440	13	Brunnadern-Drittel	10	c	61		Dalmaziweg	40	
Stadtbezirk untenaus	3441	13	Brunnadern-Drittel	10	d	67		Dalmaziweg	40	
Stadtbezirk untenaus	3442	13	Brunnadern-Drittel	10	e	69		Dalmaziweg	40	
Stadtbezirk untenaus	3443	13	Brunnadern-Drittel	10	f	67	a	Dalmaziweg	40	
Stadtbezirk untenaus	3444	13	Brunnadern-Drittel	10	g	71		Dalmaziweg	40	
Stadtbezirk untenaus	3445	13	Brunnadern-Drittel	11	a	60	a	Dählhölzliweg	40	
Stadtbezirk untenaus	3446	13	Brunnadern-Drittel	11	f	60		Dählhölzliweg	40	
Stadtbezirk untenaus	3447	13	Brunnadern-Drittel	11	f	60	b	Dählhölzliweg	40	
Stadtbezirk untenaus	3448	13	Brunnadern-Drittel	11	c	34		Dalmaziweg	40	
Stadtbezirk untenaus	3449	13	Brunnadern-Drittel	11	d	14		Gryphenhübeliw.	40	
Stadtbezirk untenaus	3450	13	Brunnadern-Drittel	11	d	14	a	Gryphenhübeliw.	40	
Stadtbezirk untenaus	3451	13	Brunnadern-Drittel	11	e	12		Gryphenhübeliw.	40	
Stadtbezirk untenaus	3452	13	Brunnadern-Drittel	11	e	12	a	Gryphenhübeliw.	40	
Stadtbezirk untenaus	3453	13	Brunnadern-Drittel	12	a	8		Gryphenhübeliw.	40	
Stadtbezirk untenaus	3454	13	Brunnadern-Drittel	12	a	8	a	Gryphenhübeliw.	40	
Stadtbezirk untenaus	3455	13	Brunnadern-Drittel	12	b	8	b	Gryphenhübeliw.	40	
Stadtbezirk untenaus	3456	13	Brunnadern-Drittel	12	c	8		Muristrasse	40	
Stadtbezirk untenaus	3457	13	Brunnadern-Drittel	12	d	8	b	Muristrasse	40	
Stadtbezirk untenaus	3458	13	Brunnadern-Drittel	12	e	8	a	Muristrasse	40	
Stadtbezirk untenaus	3459	13	Brunnadern-Drittel	12	f	8	c	Muristrasse	40	
Stadtbezirk untenaus	3460	13	Brunnadern-Drittel	12	g	10		Muristrasse	40	
Stadtbezirk untenaus	3461	13	Brunnadern-Drittel	13	a	28		Muristrasse	40	
Stadtbezirk untenaus	3462	13	Brunnadern-Drittel	13	b	28	a	Muristrasse	40	
Stadtbezirk untenaus	3463	13	Brunnadern-Drittel	13	c	28	c	Muristrasse	40	
Stadtbezirk untenaus	3464	13	Brunnadern-Drittel	13	d	38		Muristrasse	40	
Stadtbezirk untenaus	3465	13	Brunnadern-Drittel	13	e	38	a	Muristrasse	40	
Stadtbezirk untenaus	3466	13	Brunnadern-Drittel	13	f	28	b	Muristrasse	40	
Stadtbezirk untenaus	3467	13	Brunnadern-Drittel	14	a	2		Kalcheckweg	40	
Stadtbezirk untenaus	3468	13	Brunnadern-Drittel	14	b	2	a	Kalcheckweg	40	
Stadtbezirk untenaus	3469	13	Brunnadern-Drittel	15		8		Kalcheckweg	40	
Stadtbezirk untenaus	3470	13	Brunnadern-Drittel	16	a	8	a	Kalcheckweg	40	
Stadtbezirk untenaus	3471	13	Brunnadern-Drittel	16	c	8	b	Kalcheckweg	40	
Stadtbezirk untenaus	3472	13	Brunnadern-Drittel	17	a	12		Kalcheckweg	40	
Stadtbezirk untenaus	3473	13	Brunnadern-Drittel	17	b	12	a	Kalcheckweg	40	
Stadtbezirk untenaus	3474	13	Brunnadern-Drittel	18		14		Kalcheckweg	40	
Stadtbezirk untenaus	3475	13	Brunnadern-Drittel	19	a-c	40		Brunnadernweg	40	Doubt in record
Stadtbezirk untenaus	3476	13	Brunnadern-Drittel	19	a-c	40	a	Brunnadernweg	40	Doubt in record
Stadtbezirk untenaus	3477	13	Brunnadern-Drittel	19	a-c	40	b	Brunnadernweg	40	Doubt in record
Stadtbezirk untenaus	3478	13	Brunnadern-Drittel	19	d	38		Brunnadernweg	40	
Stadtbezirk untenaus	3479	13	Brunnadern-Drittel	21	a	45		Brunnadernweg	40	
Stadtbezirk untenaus	3480	13	Brunnadern-Drittel	21	b	45	a	Brunnadernweg	40	
Stadtbezirk untenaus	3481	13	Brunnadern-Drittel	22	a	47		Brunnadernweg	40	
Stadtbezirk untenaus	3482	13	Brunnadern-Drittel	22	a	47	c	Brunnadernweg	40	
Stadtbezirk untenaus	3483	13	Brunnadern-Drittel	22	b	47	a	Brunnadernweg	40	
Stadtbezirk untenaus	3484	13	Brunnadern-Drittel	22	b	47	b	Brunnadernweg	40	
Stadtbezirk untenaus	3485	14	Brunnadern-Drittel	23	a	41		Elfenauweg	41	
Stadtbezirk untenaus	3486	14	Brunnadern-Drittel	23	b	44		Elfenauweg	41	
Stadtbezirk untenaus	3487	14	Brunnadern-Drittel	23	b	44	a	Elfenauweg	41	
Stadtbezirk untenaus	3488	14	Brunnadern-Drittel	23	c	44	c	Elfenauweg	41	
Stadtbezirk untenaus	3489	14	Brunnadern-Drittel	23	c	44	b	Elfenauweg	41	
Stadtbezirk untenaus	3490	14	Brunnadern-Drittel	23	d	42		Elfenauweg	41	
Stadtbezirk untenaus	3491	14	Brunnadern-Drittel	23	e	46	b	Elfenauweg	41	
Stadtbezirk untenaus	3492	14	Brunnadern-Drittel	23	f	46		Elfenauweg	41	
Stadtbezirk untenaus	3493	14	Brunnadern-Drittel	23	f	46	a	Elfenauweg	41	
Stadtbezirk untenaus	3494	14	Brunnadern-Drittel	24	a	40		Elfenauweg	41	
Stadtbezirk untenaus	3495	14	Brunnadern-Drittel	24	g	40	a	Elfenauweg	41	
Stadtbezirk untenaus	3496	14	Brunnadern-Drittel	24	h	40	b	Elfenauweg	41	
Stadtbezirk untenaus	3497	14	Brunnadern-Drittel	25		28		Elfenauweg	41	
Stadtbezirk untenaus	3498	14	Brunnadern-Drittel	26		26		Elfenauweg	41	
Stadtbezirk untenaus	3499	14	Brunnadern-Drittel	27		22		Elfenauweg	41	
Stadtbezirk untenaus	3500	14	Brunnadern-Drittel	28		16	a	Elfenauweg	41	
Stadtbezirk untenaus	3501	14	Brunnadern-Drittel	28		16	b	Elfenauweg	41	
Stadtbezirk untenaus	3502	14	Brunnadern-Drittel	28	a	16	c	Elfenauweg	41	
Stadtbezirk untenaus	3503	14	Brunnadern-Drittel	29	a	104		Muristrasse	41	
Stadtbezirk untenaus	3504	14	Brunnadern-Drittel	29	a	104	b	Muristrasse	41	
Stadtbezirk untenaus	3505	14	Brunnadern-Drittel	29	b	104	a	Muristrasse	41	
Stadtbezirk untenaus	3506	14	Brunnadern-Drittel	29	d	98		Muristrasse	41	
Stadtbezirk untenaus	3507	14	Brunnadern-Drittel	29	d	98	a	Muristrasse	41	
Stadtbezirk untenaus	3508	14	Schosshalden-Drittel	30		4		Alt. Aargauerst.	41	
Stadtbezirk untenaus	3509	14	Schosshalden-Drittel	31	a	2		Alt. Aargauerst.	41	
Stadtbezirk untenaus	3510	14	Schosshalden-Drittel	31	b	2	a	Alt. Aargauerst.	41	
Stadtbezirk untenaus	3511	14	Schosshalden-Drittel	32	a	3		Kl. Muristalden	41	
Stadtbezirk untenaus	3512	14	Schosshalden-Drittel	32	b	3	a	Kl. Muristalden	41	
Stadtbezirk untenaus	3513	14	Schosshalden-Drittel	33	a	1		Muristrasse	41	
Stadtbezirk untenaus	3514	14	Schosshalden-Drittel	33	a	1	d	Muristrasse	41	
Stadtbezirk untenaus	3515	14	Schosshalden-Drittel	33	a	1	a	Muristrasse	41	
Stadtbezirk untenaus	3516	14	Schosshalden-Drittel	33	a	1	b	Muristrasse	41	
Stadtbezirk untenaus	3517	14	Schosshalden-Drittel	33	d	34		Kl. Muristalden	41	
Stadtbezirk untenaus	3518	14	Schosshalden-Drittel	33	d	36		Kl. Muristalden	41	
Stadtbezirk untenaus	3519	14	Schosshalden-Drittel	33	d	38		Kl. Muristalden	41	
Stadtbezirk untenaus	3520	14	Schosshalden-Drittel	33	d	38	a	Kl. Muristalden	41	
Stadtbezirk untenaus	3521	14	Schosshalden-Drittel	33	g	34		Kl. Muristalden	41	
Stadtbezirk untenaus	3522	14	Schosshalden-Drittel	33	g	36		Kl. Muristalden	41	
Stadtbezirk untenaus	3523	14	Schosshalden-Drittel	33	g	38		Kl. Muristalden	41	
Stadtbezirk untenaus	3524	14	Schosshalden-Drittel	33	g	38	a	Kl. Muristalden	41	
Stadtbezirk untenaus	3525	14	Schosshalden-Drittel	34	a	29		Muristrasse	41	
Stadtbezirk untenaus	3526	14	Schosshalden-Drittel	34	e	29	a	Muristrasse	41	
Stadtbezirk untenaus	3527	14	Schosshalden-Drittel	34	b	31		Muristrasse	41	
Stadtbezirk untenaus	3528	14	Schosshalden-Drittel	34	c	31	a	Muristrasse	41	
Stadtbezirk untenaus	3529	14	Schosshalden-Drittel	34	d	31	b	Muristrasse	41	
Stadtbezirk untenaus	3530	14	Schosshalden-Drittel	35		45		Muristrasse	41	
Stadtbezirk untenaus	3531	14	Schosshalden-Drittel	35		45	a	Muristrasse	41	
Stadtbezirk untenaus	3532	14	Schosshalden-Drittel	36	a	47		Muristrasse	41	
Stadtbezirk untenaus	3533	14	Schosshalden-Drittel	36	b	47	a	Muristrasse	41	
Stadtbezirk untenaus	3534	14	Schosshalden-Drittel	38	a	73		Muristrasse	41	
Stadtbezirk untenaus	3535	14	Schosshalden-Drittel	38	b	73	a	Muristrasse	41	
Stadtbezirk untenaus	3536	14	Schosshalden-Drittel	38	c	73	b	Muristrasse	41	
Stadtbezirk untenaus	3537	14	Schosshalden-Drittel	39	a	80		Muristrasse	41	
Stadtbezirk untenaus	3538	14	Schosshalden-Drittel	39	b	80	a	Muristrasse	41	
Stadtbezirk untenaus	3539	14	Schosshalden-Drittel	40		82		Muristrasse	41	
Stadtbezirk untenaus	3540	14	Schosshalden-Drittel	41	a	9	a	Worbstrasse	41	
Stadtbezirk untenaus	3541	14	Schosshalden-Drittel	41	b	9	b	Worbstrasse	41	
Stadtbezirk untenaus	3542	14	Schosshalden-Drittel	41	c	9	c	Worbstrasse	41	
Stadtbezirk untenaus	3543	14	Schosshalden-Drittel	42		9		Worbstrasse	41	
Stadtbezirk untenaus	3544	14	Schosshalden-Drittel	43	a	56		Melchenbühlweg	41	
Stadtbezirk untenaus	3545	14	Schosshalden-Drittel	43	a	56	a	Melchenbühlweg	41	
Stadtbezirk untenaus	3546	14	Schosshalden-Drittel	43	b	56	b	Melchenbühlweg	41	
Stadtbezirk untenaus	3547	14	Schosshalden-Drittel	44		56	c	Melchenbühlweg	41	
Stadtbezirk untenaus	3548	14	Schosshalden-Drittel	45	a	37		Melchenbühlweg	41	
Stadtbezirk untenaus	3549	14	Schosshalden-Drittel	45	a	37	c	Melchenbühlweg	41	
Stadtbezirk untenaus	3550	14	Schosshalden-Drittel	45	a	37	a	Melchenbühlweg	41	
Stadtbezirk untenaus	3551	14	Schosshalden-Drittel	45	b	37	b	Melchenbühlweg	41	
Stadtbezirk untenaus	3552	14	Schosshalden-Drittel	45	d	37	d	Melchenbühlweg	41	
Stadtbezirk untenaus	3553	14	Schosshalden-Drittel	45	c	39		Melchenbühlweg	41	
Stadtbezirk untenaus	3554	14	Schosshalden-Drittel	46		36		Melchenbühlweg	41	
Stadtbezirk untenaus	3555	14	Schosshalden-Drittel	47	a	26		Melchenbühlweg	41	
Stadtbezirk untenaus	3556	14	Schosshalden-Drittel	47	a	26	a	Melchenbühlweg	41	
Stadtbezirk untenaus	3557	14	Schosshalden-Drittel	48	b	22		Melchenbühlweg	41	
Stadtbezirk untenaus	3558	14	Schosshalden-Drittel	48	c	24		Melchenbühlweg	41	
Stadtbezirk untenaus	3559	14	Schosshalden-Drittel	49	a	23		Melchenbühlweg	41	
Stadtbezirk untenaus	3560	14	Schosshalden-Drittel	49	a	23	a	Melchenbühlweg	41	
Stadtbezirk untenaus	3561	14	Schosshalden-Drittel	50		21		Melchenbühlweg	41	
Stadtbezirk untenaus	3562	14	Schosshalden-Drittel	51		13		Melchenbühlweg	41	
Stadtbezirk untenaus	3563	14	Schosshalden-Drittel	52		11		Melchenbühlweg	41	
Stadtbezirk untenaus	3564	14	Schosshalden-Drittel	53		10		Melchenbühlweg	41	
Stadtbezirk untenaus	3565	14	Schosshalden-Drittel	54	a	4		Melchenbühlweg	41	
Stadtbezirk untenaus	3566	14	Schosshalden-Drittel	54	b	4	a	Melchenbühlweg	41	
Stadtbezirk untenaus	3567	14	Schosshalden-Drittel	55	a	4	b	Melchenbühlweg	41	
Stadtbezirk untenaus	3568	14	Schosshalden-Drittel	55	b	4	c	Melchenbühlweg	41	
Stadtbezirk untenaus	3569	14	Schosshalden-Drittel			4	d	Melchenbühlweg	41	
Stadtbezirk untenaus	3570	14	Schosshalden-Drittel	56	a	24		Friedhofweg	41	
Stadtbezirk untenaus	3571	14	Schosshalden-Drittel	56	b	24	a	Friedhofweg	41	
Stadtbezirk untenaus	3572	14	Schosshalden-Drittel	57		26		Friedhofweg	41	
Stadtbezirk untenaus	3573	14	Schosshalden-Drittel	58	a	56		Ostermundigenstr.	41	
Stadtbezirk untenaus	3574	14	Schosshalden-Drittel	58	c	60		Ostermundigenstr.	41	
Stadtbezirk untenaus	3575	14	Schosshalden-Drittel	58	c	60	a	Ostermundigenstr.	41	
Stadtbezirk untenaus	3576	14	Schosshalden-Drittel	59		92	c	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3577	14	Schosshalden-Drittel	61	a	92		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3578	14	Schosshalden-Drittel	61	b	92	a	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3579	14	Schosshalden-Drittel			92	b	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3580	14	Schosshalden-Drittel	62		80		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3581	14	Schosshalden-Drittel	63		74		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3582	14	Schosshalden-Drittel	64	a	76	b	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3583	14	Schosshalden-Drittel	64	b	76		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3584	14	Schosshalden-Drittel	64	c	76	a	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3585	14	Schosshalden-Drittel	65		76		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3586	14	Schosshalden-Drittel	66	a	33		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3587	14	Schosshalden-Drittel	66	b	33		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3588	14	Schosshalden-Drittel	66	b	33		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3589	14	Schosshalden-Drittel	67		31		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3590	14	Schosshalden-Drittel	68		27		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3591	14	Schosshalden-Drittel	69		26	d	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3592	14	Schosshalden-Drittel	70	a	26	a	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3593	14	Schosshalden-Drittel	70	b	26	b	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3594	14	Schosshalden-Drittel	70	c	26	c	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3595	14	Schosshalden-Drittel	71		26		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3596	14	Schosshalden-Drittel	71		26	e	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3597	14	Schosshalden-Drittel	72	a	12		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3598	14	Schosshalden-Drittel	72	b	12	a	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3599	14	Schosshalden-Drittel	72	c	12	b	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3600	14	Schosshalden-Drittel	73		12	c	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3601	14	Schosshalden-Drittel	74	a	13		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3602	14	Schosshalden-Drittel	74	a	13	a	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3603	14	Schosshalden-Drittel	74	e	13	b	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3604	14	Schosshalden-Drittel	75	a	15		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3605	14	Schosshalden-Drittel	75	b	17		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3606	14	Schosshalden-Drittel	76	a	32		Egelgasse	41	
Stadtbezirk untenaus	3607	14	Schosshalden-Drittel	76	b	32	a	Egelgasse	41	
Stadtbezirk untenaus	3608	14	Schosshalden-Drittel	77	a	30		Egelgasse	41	
Stadtbezirk untenaus	3609	14	Schosshalden-Drittel	77	a	30	a	Egelgasse	41	
Stadtbezirk untenaus	3610	14	Schosshalden-Drittel	79	a	38		Schosshaldenstrasse	41	
Stadtbezirk untenaus	3611	14	Schosshalden-Drittel	79	b	38	a	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3612	14	Schosshalden-Drittel			38	b	Schosshaldenstrasse	41	
Stadtbezirk untenaus	3613	15	Schosshalden-Drittel	80	a	18		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3614	15	Schosshalden-Drittel	80	b	18	a	Schosshaldenstrasse	42	
Stadtbezirk untenaus	3615	15	Schosshalden-Drittel	80	c	22		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3616	15	Schosshalden-Drittel	80	d	22	a	Schosshaldenstrasse	42	
Stadtbezirk untenaus	3617	15	Schosshalden-Drittel	81	a	16		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3618	15	Schosshalden-Drittel	81	b	15		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3619	15	Schosshalden-Drittel	81	c	8		Höheweg	42	
Stadtbezirk untenaus	3620	15	Schosshalden-Drittel	81	d	4		Höheweg	42	
Stadtbezirk untenaus	3621	15	Schosshalden-Drittel	81	e	6		Höheweg	42	
Stadtbezirk untenaus	3622	15	Schosshalden-Drittel	81	f	6	a	Höheweg	42	
Stadtbezirk untenaus	3623	15	Schosshalden-Drittel	82	a	17		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3624	15	Schosshalden-Drittel	83		30		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3625	15	Schosshalden-Drittel	84	a	32		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3626	15	Schosshalden-Drittel	85	a	44		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3627	15	Schosshalden-Drittel	85	b	40		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3628	15	Schosshalden-Drittel	85	c	44	a	Schosshaldenstrasse	42	
Stadtbezirk untenaus	3629	15	Schosshalden-Drittel	87	a	56		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3630	15	Schosshalden-Drittel	87	a	56	a	Schosshaldenstrasse	42	
Stadtbezirk untenaus	3631	15	Schosshalden-Drittel	87	a	56	b	Schosshaldenstrasse	42	
Stadtbezirk untenaus	3632	15	Schosshalden-Drittel	87	b	58		Schosshaldenstrasse	42	
Stadtbezirk untenaus	3633	15	Schosshalden-Drittel	87	b	58	a	Schosshaldenstrasse	42	
Stadtbezirk untenaus	3634	15	Schosshalden-Drittel	87	b	58	b	Schosshaldenstrasse	42	
Stadtbezirk untenaus	3635	15	Schosshalden-Drittel	89	a	60	b	Laubeckstrasse	42	
Stadtbezirk untenaus	3636	15	Schosshalden-Drittel	89	b	60		Laubeckstrasse	42	
Stadtbezirk untenaus	3637	15	Schosshalden-Drittel	89	b	60	a	Laubeckstrasse	42	
Stadtbezirk untenaus	3638	15	Schosshalden-Drittel	90	a	54		Laubeckstrasse	42	
Stadtbezirk untenaus	3639	15	Schosshalden-Drittel	90	b	12		Ob. Haspelweg	42	
Stadtbezirk untenaus	3640	15	Schosshalden-Drittel	90	c	12	a	Ob. Haspelweg	42	
Stadtbezirk untenaus	3641	15	Schosshalden-Drittel	91	a	45		Laubeckstrasse	42	
Stadtbezirk untenaus	3642	15	Schosshalden-Drittel	91	b	45	a	Laubeckstrasse	42	
Stadtbezirk untenaus	3643	15	Schosshalden-Drittel	92		44		Laubeckstrasse	42	
Stadtbezirk untenaus	3644	15	Schosshalden-Drittel	93	a	40		Laubeckstrasse	42	
Stadtbezirk untenaus	3645	15	Schosshalden-Drittel	93	b	36		Laubeckstrasse	42	
Stadtbezirk untenaus	3646	15	Schosshalden-Drittel	93	c	38		Laubeckstrasse	42	
Stadtbezirk untenaus	3647	15	Schosshalden-Drittel	93	c	38	a	Laubeckstrasse	42	
Stadtbezirk untenaus	3648	15	Schosshalden-Drittel	93	c	38	b	Laubeckstrasse	42	
Stadtbezirk untenaus	3649	15	Schosshalden-Drittel	93	d	34		Laubeckstrasse	42	
Stadtbezirk untenaus	3650	15	Schosshalden-Drittel	93	e	34	a	Laubeckstrasse	42	
Stadtbezirk untenaus	3651	15	Schosshalden-Drittel	94	a	29		Laubeckstrasse	42	
Stadtbezirk untenaus	3652	15	Schosshalden-Drittel	94	b	27		Laubeckstrasse	42	
Stadtbezirk untenaus	3653	15	Schosshalden-Drittel	94	d	27	a	Laubeckstrasse	42	
Stadtbezirk untenaus	3654	15	Schosshalden-Drittel	95	a	23		Laubeckstrasse	42	
Stadtbezirk untenaus	3655	15	Schosshalden-Drittel	95	a	23	a	Laubeckstrasse	42	
Stadtbezirk untenaus	3656	15	Schosshalden-Drittel	95	b	23	b	Laubeckstrasse	42	
Stadtbezirk untenaus	3657	15	Schosshalden-Drittel	96	a	20		Laubeckstrasse	42	
Stadtbezirk untenaus	3658	15	Schosshalden-Drittel	96	b	20	a	Laubeckstrasse	42	
Stadtbezirk untenaus	3659	15	Schosshalden-Drittel	97		32		Alt. Aargauerst.	42	
Stadtbezirk untenaus	3660	15	Schosshalden-Drittel	97		32	a	Alt. Aargauerst.	42	
Stadtbezirk untenaus	3661	15	Schosshalden-Drittel	98	a	27		Alt. Aargauerst.	42	
Stadtbezirk untenaus	3662	15	Schosshalden-Drittel	98	a	27	a	Alt. Aargauerst.	42	
Stadtbezirk untenaus	3663	15	Schosshalden-Drittel	99	a	11	a	Alt. Aargauerst.	42	
Stadtbezirk untenaus	3664	15	Schosshalden-Drittel	99	b	1	b	Laubeckstrasse	42	
Stadtbezirk untenaus	3665	15	Schosshalden-Drittel	100	a	12	a	Papiermühlestr.	42	
Stadtbezirk untenaus	3666	15	Schosshalden-Drittel	100	a	12	b	Papiermühlestr.	42	
Stadtbezirk untenaus	3667	15	Schosshalden-Drittel	100	b	16		Papiermühlestr.	42	
Stadtbezirk untenaus	3668	15	Schosshalden-Drittel	100	c	18		Pulverweg	42	
Stadtbezirk untenaus	3669	15	Schosshalden-Drittel	100	d	80		Papiermühlestr.	42	
Stadtbezirk untenaus	3670	15	Schosshalden-Drittel	100	f	80	a	Papiermühlestr.	42	
Stadtbezirk untenaus	3671	15	Schosshalden-Drittel	100	h	12		Papiermühlestr.	42	
Stadtbezirk untenaus	3672	15	Schosshalden-Drittel	100	l	22		Papiermühlestr.	42	
Stadtbezirk untenaus	3673	15	Schosshalden-Drittel	101	a	12		Bolligenstrasse	42	
Stadtbezirk untenaus	3674	15	Schosshalden-Drittel	101	b	12	a	Bolligenstrasse	42	
Stadtbezirk untenaus	3675	15	Schosshalden-Drittel	102	a	18		Bolligenstrasse	42	
Stadtbezirk untenaus	3676	15	Schosshalden-Drittel	102	b	18	a	Bolligenstrasse	42	
Stadtbezirk untenaus	3677	15	Schosshalden-Drittel	103		20		Bolligenstrasse	42	
Stadtbezirk untenaus	3678	15	Schosshalden-Drittel	103		20	a	Bolligenstrasse	42	
Stadtbezirk untenaus	3679	15	Schosshalden-Drittel	104	a	26		Bolligenstrasse	42	
Stadtbezirk untenaus	3680	15	Schosshalden-Drittel	104	b	26	a	Bolligenstrasse	42	
Stadtbezirk untenaus	3681	15	Schosshalden-Drittel			26	b	Bolligenstrasse	42	
Stadtbezirk untenaus	3682	15	Schosshalden-Drittel	105		34		Bolligenstrasse	42	
Stadtbezirk untenaus	3683	15	Schosshalden-Drittel	106	a	38		Bolligenstrasse	42	
Stadtbezirk untenaus	3684	15	Schosshalden-Drittel	106	b	40		Bolligenstrasse	42	
Stadtbezirk untenaus	3685	15	Schosshalden-Drittel	106	c	5		Stationsweg	42	
Stadtbezirk untenaus	3686	15	Schosshalden-Drittel	106	e	25		Stationsweg	42	
Stadtbezirk untenaus	3687	15	Schosshalden-Drittel	106	f	25	a	Stationsweg	42	
Stadtbezirk untenaus	3688	15	Schosshalden-Drittel	106	g	25	b	Stationsweg	42	
Stadtbezirk untenaus	3689	15	Schosshalden-Drittel	106	i	13		Stationsweg	42	
Stadtbezirk untenaus	3690	15	Schosshalden-Drittel	106	h	78		Bolligenstrasse	42	
Stadtbezirk untenaus	3691	15	Schosshalden-Drittel	106	r	27		Stationsweg	42	
Stadtbezirk untenaus	3692	15	Schosshalden-Drittel	106	p	25	c	Stationsweg	42	
Stadtbezirk untenaus	3693	15	Schosshalden-Drittel	106	t	15		Stationsweg	42	
Stadtbezirk untenaus	3694	15	Schosshalden-Drittel	106	k	13	a	Stationsweg	42	
Stadtbezirk untenaus	3695	15	Schosshalden-Drittel	106	l	21		Stationsweg	42	
Stadtbezirk untenaus	3696	15	Schosshalden-Drittel	106	x	22		Stationsweg	42	
Stadtbezirk untenaus	3697	15	Schosshalden-Drittel	106	y	22	b	Stationsweg	42	
Stadtbezirk untenaus	3698	15	Schosshalden-Drittel	106	z	22	a	Stationsweg	42	
Stadtbezirk untenaus	3699	15	Schosshalden-Drittel	107	a	127		Bolligenstrasse	42	
Stadtbezirk untenaus	3700	15	Schosshalden-Drittel	107	b	125		Bolligenstrasse	42	
Stadtbezirk untenaus	3701	15	Schosshalden-Drittel	107	d	129		Bolligenstrasse	42	
Stadtbezirk untenaus	3702	15	Schosshalden-Drittel	107	e	131		Bolligenstrasse	42	
Stadtbezirk untenaus	3703	15	Schosshalden-Drittel	107	f	133		Bolligenstrasse	42	
Stadtbezirk untenaus	3704	15	Schosshalden-Drittel	107	g	133	a	Bolligenstrasse	42	
Stadtbezirk untenaus	3705	15	Schosshalden-Drittel	107	h-k	135		Bolligenstrasse	42	Doubt in record
Stadtbezirk untenaus	3706	15	Schosshalden-Drittel	107	h-k	135	a-c	Bolligenstrasse	42	Doubt in record
Stadtbezirk untenaus	3707	15	Schosshalden-Drittel	107	l-n	141		Bolligenstrasse	42	Doubt in record
Stadtbezirk untenaus	3708	15	Schosshalden-Drittel	107	l-n	141	a-e	Bolligenstrasse	42	Doubt in record
Stadtbezirk untenaus	3709	15	Schosshalden-Drittel	107	o-q	117		Bolligenstrasse	42	Doubt in record
Stadtbezirk untenaus	3710	15	Schosshalden-Drittel	107	o-q	117	a-f	Bolligenstrasse	42	Doubt in record
